,text,ipa,syllables,stress,audio_files,audio_urls
553,ترك,ˈta.rak,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-تَرَك.wav,https://upload.wikimedia.org/wikipedia/commons/2/24/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%8E%D8%B1%D9%8E%D9%83.wav
1102,فحص,ˈfɑ.ħɑsˤ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-فَحَص.wav,https://upload.wikimedia.org/wikipedia/commons/1/1f/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%81%D9%8E%D8%AD%D9%8E%D8%B5.wav
471,برتكب,ˈbɪrt.kɪb,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-birtkeb.wav,https://upload.wikimedia.org/wikipedia/commons/a/a4/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-birtkeb.wav
1377,نضف,ˈnɑdˤ.dˤɑf,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-نَضَّف.wav,https://upload.wikimedia.org/wikipedia/commons/7/73/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%86%D9%8E%D8%B6%D9%8E%D9%91%D9%81.wav
624,حدث,ˈħad.das,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَدَّث.wav,https://upload.wikimedia.org/wikipedia/commons/6/62/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D8%AF%D9%8E%D9%91%D8%AB.wav
245,كفكير,kafˈkiːr,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كفكير.wav,https://upload.wikimedia.org/wikipedia/commons/4/4e/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D9%81%D9%83%D9%8A%D8%B1.wav
1222,كلمة,ˈkɪl.me,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كلمة.wav,https://upload.wikimedia.org/wikipedia/commons/7/76/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D9%84%D9%85%D8%A9.wav
1139,فكك,ˈfak.kak,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-فَكَّك.wav,https://upload.wikimedia.org/wikipedia/commons/4/41/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%81%D9%8E%D9%83%D9%8E%D9%91%D9%83.wav
126,خروف,xaˈruːf,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-خروف.wav,https://upload.wikimedia.org/wikipedia/commons/a/ad/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AE%D8%B1%D9%88%D9%81.wav
660,حية,ˈħaj.je,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حيّة.wav,https://upload.wikimedia.org/wikipedia/commons/8/86/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D9%8A%D9%91%D8%A9.wav
731,دفى,ˈdaf.fa,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-دَفّى.wav,https://upload.wikimedia.org/wikipedia/commons/7/79/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AF%D9%8E%D9%81%D9%91%D9%89.wav
734,دقن,ˈda.ʔ(ɪ)n,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-دقن.wav,https://upload.wikimedia.org/wikipedia/commons/b/bb/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AF%D9%82%D9%86.wav
545,بيضة,ˈbeː.dˤɑ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-بيضة.wav,https://upload.wikimedia.org/wikipedia/commons/e/e2/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D9%8A%D8%B6%D8%A9.wav
29,احتل,ɪħˈtall,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-احتَلّ.wav,https://upload.wikimedia.org/wikipedia/commons/4/4a/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%AD%D8%AA%D9%8E%D9%84%D9%91.wav
1056,عوق,ˈʕaw.waʔ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-عَوَّق.wav,https://upload.wikimedia.org/wikipedia/commons/c/c0/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B9%D9%8E%D9%88%D9%8E%D9%91%D9%82.wav
317,هلال,hiˈlæːl,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-هلال.wav,https://upload.wikimedia.org/wikipedia/commons/9/9c/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%87%D9%84%D8%A7%D9%84.wav
1076,غطس,ˈɣɑ.tˤɑsˤ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-غَطَس.wav,https://upload.wikimedia.org/wikipedia/commons/3/3d/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%BA%D9%8E%D8%B7%D9%8E%D8%B3.wav
1390,نكت,ˈnak.kat,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-نَكَّت.wav,https://upload.wikimedia.org/wikipedia/commons/1/10/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%86%D9%8E%D9%83%D9%8E%D9%91%D8%AA.wav
236,قناة,qɑˈnæː,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-قناة.wav,https://upload.wikimedia.org/wikipedia/commons/b/b8/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%82%D9%86%D8%A7%D8%A9.wav
28,احتج,ɪħˈtaʒ,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-احتَجّ.wav,https://upload.wikimedia.org/wikipedia/commons/3/3c/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%AD%D8%AA%D9%8E%D8%AC%D9%91.wav
201,عصفور,ʕɑsˤˈfuːr,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-عصفور.wav,https://upload.wikimedia.org/wikipedia/commons/1/1f/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B9%D8%B5%D9%81%D9%88%D8%B1.wav
748,ذهب,ˈda.hab,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-دهب.wav,https://upload.wikimedia.org/wikipedia/commons/c/c2/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AF%D9%87%D8%A8.wav
869,شاطر,ˈʃɑː.tˤɪr,2,1,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-شاطر.wav,https://upload.wikimedia.org/wikipedia/commons/4/4a/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D8%B4%D8%A7%D8%B7%D8%B1.wav
908,شلح,ˈʃa.laħ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-شَلَح.wav,https://upload.wikimedia.org/wikipedia/commons/9/90/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B4%D9%8E%D9%84%D9%8E%D8%AD.wav
639,حفظ,ˈħɪ.fɪzˤ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حِفِظ.wav,https://upload.wikimedia.org/wikipedia/commons/9/91/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%90%D9%81%D9%90%D8%B8.wav
1364,نبتة,ˈnab.te,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-نبتة.wav,https://upload.wikimedia.org/wikipedia/commons/d/d6/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%86%D8%A8%D8%AA%D8%A9.wav
1021,عصب,ˈʕɑsˤ.sˤɑb,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-عصب.wav,https://upload.wikimedia.org/wikipedia/commons/1/19/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B9%D8%B5%D8%A8.wav
84,تاريخ,tæːˈriːx,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-تاريخ.wav,https://upload.wikimedia.org/wikipedia/commons/5/51/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE.wav
650,حليوة,ˈħleː.wa,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حليوة.wav,https://upload.wikimedia.org/wikipedia/commons/2/2b/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D9%84%D9%8A%D9%88%D8%A9.wav
1343,موجة,ˈmoː.ʒe,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-موجة.wav,https://upload.wikimedia.org/wikipedia/commons/e/e7/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D9%88%D8%AC%D8%A9.wav
644,حكي,ˈħa.ki,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حكي.wav,https://upload.wikimedia.org/wikipedia/commons/2/2c/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D9%83%D9%8A.wav
841,سعر,ˈsɪ.ʕ(ɪ)r,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-سعر.wav,https://upload.wikimedia.org/wikipedia/commons/5/55/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B3%D8%B9%D8%B1.wav
885,شرح,ˈʃʌ.rˤʌħ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-شَرَح.wav,https://upload.wikimedia.org/wikipedia/commons/9/9e/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B4%D9%8E%D8%B1%D9%8E%D8%AD.wav
1370,ندم,ˈni.dɪm,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-نِدِم.wav,https://upload.wikimedia.org/wikipedia/commons/5/51/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%86%D9%90%D8%AF%D9%90%D9%85.wav
110,حشيش,ħaˈʃiːʃ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حشيش.wav,https://upload.wikimedia.org/wikipedia/commons/5/5f/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D8%B4%D9%8A%D8%B4.wav
666,خالتو,ˈxæːl.to,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-خالتو.wav,https://upload.wikimedia.org/wikipedia/commons/8/88/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AE%D8%A7%D9%84%D8%AA%D9%88.wav
196,عريض,ʕɑˈriːdˤ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-عريض.wav,https://upload.wikimedia.org/wikipedia/commons/4/4d/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B9%D8%B1%D9%8A%D8%B6.wav
127,خريف,xaˈriːf,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-خريف.wav,https://upload.wikimedia.org/wikipedia/commons/a/a9/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AE%D8%B1%D9%8A%D9%81.wav
295,ملفوف,malˈfuːf,2,2,LL-Q55633582 (ajp)-IbrahimZ (AdrianAbdulBaha)-ملفوف.wav,https://upload.wikimedia.org/wikipedia/commons/b/be/LL-Q55633582_%28ajp%29-IbrahimZ_%28AdrianAbdulBaha%29-%D9%85%D9%84%D9%81%D9%88%D9%81.wav
904,شكل,ˈʃɪ.k(ɪ)l,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-شكل.wav,https://upload.wikimedia.org/wikipedia/commons/c/c6/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B4%D9%83%D9%84.wav
74,بلاش,baˈlæːʃ,2,2,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-بلاش.wav,https://upload.wikimedia.org/wikipedia/commons/0/03/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D8%A8%D9%84%D8%A7%D8%B4.wav
1297,مسجل,ˈmsaʒ.ʒɪl,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مسجّل.wav,https://upload.wikimedia.org/wikipedia/commons/4/43/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%B3%D8%AC%D9%91%D9%84.wav
1236,لاكن,ˈlæː.kɪn,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-لاكن.wav,https://upload.wikimedia.org/wikipedia/commons/3/3b/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D9%84%D8%A7%D9%83%D9%86.wav
549,تامن,ˈtæː.mɪn,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-تامن.wav,https://upload.wikimedia.org/wikipedia/commons/f/f9/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AA%D8%A7%D9%85%D9%86.wav
1088,غيرة,ˈɣiː.re,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-غيرة.wav,https://upload.wikimedia.org/wikipedia/commons/7/7a/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%BA%D9%8A%D8%B1%D8%A9.wav
464,بدري,ˈbad.ri,2,1,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-بدري.wav,https://upload.wikimedia.org/wikipedia/commons/9/96/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-%D8%A8%D8%AF%D8%B1%D9%8A.wav
521,بلتقي,ˈbɪlt.ʔi,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-بلتقي.wav,https://upload.wikimedia.org/wikipedia/commons/d/dc/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D9%84%D8%AA%D9%82%D9%8A.wav
668,خالف,ˈxæː.laf,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-خالَف.wav,https://upload.wikimedia.org/wikipedia/commons/b/be/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AE%D8%A7%D9%84%D9%8E%D9%81.wav
356,أذى,ˈʔa.za,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-أذى.wav,https://upload.wikimedia.org/wikipedia/commons/0/04/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A3%D8%B0%D9%89.wav
472,برر,ˈbar.rar,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-بَرَّر.wav,https://upload.wikimedia.org/wikipedia/commons/4/4c/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A8%D9%8E%D8%B1%D9%8E%D9%91%D8%B1.wav
1012,عرس,ˈʕo.r(o)s,2,1,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-عُرس.wav,https://upload.wikimedia.org/wikipedia/commons/4/4f/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D8%B9%D9%8F%D8%B1%D8%B3.wav
326,آسيا,ˈʔæːs.ja,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-آسيا.wav,https://upload.wikimedia.org/wikipedia/commons/e/e3/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%A2%D8%B3%D9%8A%D8%A7.wav
252,لبنان,lʊbˈnæːn,2,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-لبنان.wav,https://upload.wikimedia.org/wikipedia/commons/2/2e/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D9%84%D8%A8%D9%86%D8%A7%D9%86.wav
974,طعن,ˈtˤɑ.ʕɑn,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-طَعَن.wav,https://upload.wikimedia.org/wikipedia/commons/c/cd/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%B7%D9%8E%D8%B9%D9%8E%D9%86.wav
1174,قصد,ˈʔɑ.sˤɑd,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-قصد.wav,https://upload.wikimedia.org/wikipedia/commons/8/8a/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%82%D8%B5%D8%AF.wav
215,غيتار,ɡiˈtɑːrˤ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-غيتار.wav,https://upload.wikimedia.org/wikipedia/commons/5/56/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%BA%D9%8A%D8%AA%D8%A7%D8%B1.wav
742,دور,ˈdaw.war,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-دور.wav,https://upload.wikimedia.org/wikipedia/commons/b/b2/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AF%D9%88%D8%B1.wav
1079,غلطة,ˈɣɑl.tˤɑ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-غَلطة.wav,https://upload.wikimedia.org/wikipedia/commons/a/a4/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%BA%D9%8E%D9%84%D8%B7%D8%A9.wav
967,طبخ,ˈtˤʌ.bʌx,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-طَبَخ.wav,https://upload.wikimedia.org/wikipedia/commons/c/c1/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B7%D9%8E%D8%A8%D9%8E%D8%AE.wav
103,جهاز,ʒɪˈhæːz,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جهاز.wav,https://upload.wikimedia.org/wikipedia/commons/0/0f/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D9%87%D8%A7%D8%B2.wav
633,حزنان,ˈħaz.næːn,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حزنان.wav,https://upload.wikimedia.org/wikipedia/commons/e/e9/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D8%B2%D9%86%D8%A7%D9%86.wav
1381,نغش,ˈnɪ.ɣ(ɪ)ʃ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-نغش.wav,https://upload.wikimedia.org/wikipedia/commons/4/41/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%86%D8%BA%D8%B4.wav
987,عاشر,ˈʕæː.ʃɪr,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-عاشر.wav,https://upload.wikimedia.org/wikipedia/commons/2/2f/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B9%D8%A7%D8%B4%D8%B1.wav
783,رمش,ˈra.maʃ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-رمش.wav,https://upload.wikimedia.org/wikipedia/commons/a/a9/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B1%D9%85%D8%B4.wav
1112,فرشة,ˈfar.ʃe,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-فرشة.wav,https://upload.wikimedia.org/wikipedia/commons/5/5c/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%81%D8%B1%D8%B4%D8%A9.wav
32,ارتاح,ɪrˈtæːħ,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-ارتاح.wav,https://upload.wikimedia.org/wikipedia/commons/3/34/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%B1%D8%AA%D8%A7%D8%AD.wav
1228,كوع,ˈkaw.waʕ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كوع.wav,https://upload.wikimedia.org/wikipedia/commons/e/ed/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D9%88%D8%B9.wav
1,أجار,ʔɑˈʒɑːrˤ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-أجار.wav,https://upload.wikimedia.org/wikipedia/commons/4/49/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A3%D8%AC%D8%A7%D8%B1.wav
1007,عذب,ˈʕaz.zab,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-عَذَّب.wav,https://upload.wikimedia.org/wikipedia/commons/9/99/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B9%D9%8E%D8%B0%D9%8E%D9%91%D8%A8.wav
187,طبيب,tˤɑˈbiːb,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-طبيب.wav,https://upload.wikimedia.org/wikipedia/commons/e/e8/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B7%D8%A8%D9%8A%D8%A8.wav
417,أول,ˈʔaw.wal,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-أول.wav,https://upload.wikimedia.org/wikipedia/commons/1/1c/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A3%D9%88%D9%84.wav
1184,قلق,ˈʔi.lɪʔ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-قِلِق.wav,https://upload.wikimedia.org/wikipedia/commons/4/44/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%82%D9%90%D9%84%D9%90%D9%82.wav
113,حلال,ħaˈlæːl,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حلال.wav,https://upload.wikimedia.org/wikipedia/commons/1/11/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D9%84%D8%A7%D9%84.wav
292,مكواي,mɪkˈwæːj,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مكواي.wav,https://upload.wikimedia.org/wikipedia/commons/c/ce/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D9%83%D9%88%D8%A7%D9%8A.wav
1173,قصة,ˈʔʊsˤ.sˤɑ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-قصّة.wav,https://upload.wikimedia.org/wikipedia/commons/3/3a/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%82%D8%B5%D9%91%D8%A9.wav
336,أبو,ˈʔa.bu,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-أبو.wav,https://upload.wikimedia.org/wikipedia/commons/f/f8/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A3%D8%A8%D9%88.wav
658,حوش,ˈħaw.waʃ,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-حَوَّش.wav,https://upload.wikimedia.org/wikipedia/commons/a/ae/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%AD%D9%8E%D9%88%D9%8E%D9%91%D8%B4.wav
386,أعلى,ˈʔaʕ.la,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-أعلى.wav,https://upload.wikimedia.org/wikipedia/commons/f/f4/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A3%D8%B9%D9%84%D9%89.wav
194,عروس,ʕaˈruːs,2,2,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-عَروس.wav,https://upload.wikimedia.org/wikipedia/commons/8/81/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D8%B9%D9%8E%D8%B1%D9%88%D8%B3.wav
681,خدمة,ˈxɪd.me,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-خدمة.wav,https://upload.wikimedia.org/wikipedia/commons/c/ca/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AE%D8%AF%D9%85%D8%A9.wav
337,أبيض,ˈʔɑb.jɑdˤ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-أبيض.wav,https://upload.wikimedia.org/wikipedia/commons/9/97/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A3%D8%A8%D9%8A%D8%B6.wav
600,جهز,ˈʒah.haz,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-جَهَّز.wav,https://upload.wikimedia.org/wikipedia/commons/b/bc/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AC%D9%8E%D9%87%D9%8E%D9%91%D8%B2.wav
14,أكيل,ʔakˈkiːl,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-أكّيل.wav,https://upload.wikimedia.org/wikipedia/commons/2/21/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A3%D9%83%D9%91%D9%8A%D9%84.wav
158,سشوار,sɪʃˈwɑːrˤ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-سشوار.wav,https://upload.wikimedia.org/wikipedia/commons/b/b8/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B3%D8%B4%D9%88%D8%A7%D8%B1.wav
1182,قلد,ˈʔal.lad,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-قَلَّد.wav,https://upload.wikimedia.org/wikipedia/commons/b/b5/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%82%D9%8E%D9%84%D9%8E%D9%91%D8%AF.wav
1074,غصب,ˈɣɑ.sˤɑb,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-غَصَب.wav,https://upload.wikimedia.org/wikipedia/commons/4/46/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%BA%D9%8E%D8%B5%D9%8E%D8%A8.wav
422,إجا,ˈʔi.ʒa,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-إجا.wav,https://upload.wikimedia.org/wikipedia/commons/2/29/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A5%D8%AC%D8%A7.wav
318,هناك,hʊˈnæːk,2,2,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-هناك.wav,https://upload.wikimedia.org/wikipedia/commons/8/83/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D9%87%D9%86%D8%A7%D9%83.wav
1393,نكهة,ˈnak.ha,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-نكهة.wav,https://upload.wikimedia.org/wikipedia/commons/d/dd/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%86%D9%83%D9%87%D8%A9.wav
287,مغروم,maɣˈruːm,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مغروم.wav,https://upload.wikimedia.org/wikipedia/commons/4/44/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%BA%D8%B1%D9%88%D9%85.wav
616,حامض,ˈħɑː.mɪdˤ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حامض.wav,https://upload.wikimedia.org/wikipedia/commons/4/43/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D8%A7%D9%85%D8%B6.wav
1351,ميز,ˈmaj.jaz,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-مَيَّز.wav,https://upload.wikimedia.org/wikipedia/commons/c/ce/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%85%D9%8E%D9%8A%D9%8E%D9%91%D8%B2.wav
